Exchange,Symbol,ISIN,Security ID,SecurityType,Security Desc.,Expiry/Series,round,OptionType,StrikePrice,Multiplier,TickSize,TradingUnitFactor,Divider,BaseCurrency,SettleCurrency,Digits,Product ID,
MT5_NSE,ICICIGI,,ICICIGI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,ICICIGI.F25,
MT5_NSE,ICICIGI,,ICICIGI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,ICICIGI.G25,
MT5_NSE,ICICIPRULI,,ICICIPRULI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,ICICIPRULI.F25,
MT5_NSE,ICICIPRULI,,ICICIPRULI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,ICICIPRULI.G25,
MT5_NSE,IDEA,,IDEA.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IDEA.F25,
MT5_NSE,IDEA,,IDEA.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IDEA.G25,
MT5_NSE,IDFC,,IDFC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IDFC.F25,
MT5_NSE,IDFC,,IDFC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IDFC.G25,
MT5_NSE,IDFCBANK,,IDFCBANK.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IDFCBANK.G25,
MT5_NSE,IDFCFIRSTB,,IDFCFIRSTB.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IDFCFIRSTB.F25,
MT5_NSE,IDFCFIRSTB,,IDFCFIRSTB.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IDFCFIRSTB.G25,
MT5_NSE,IEX,,IEX.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IEX.F25,
MT5_NSE,IEX,,IEX.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IEX.G25,
MT5_NSE,IGL,,IGL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IGL.F25,
MT5_NSE,IGL,,IGL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IGL.G25,
MT5_NSE,INDHOTEL,,INDHOTEL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDHOTEL.F25,
MT5_NSE,INDHOTEL,,INDHOTEL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDHOTEL.G25,
MT5_NSE,INDIACEM,,INDIACEM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDIACEM.F25,
MT5_NSE,INDIACEM,,INDIACEM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDIACEM.G25,
MT5_NSE,INDIAMART,,INDIAMART.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDIAMART.F25,
MT5_NSE,INDIAMART,,INDIAMART.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDIAMART.G25,
MT5_NSE,INDIGO,,INDIGO.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDIGO.F25,
MT5_NSE,INDIGO,,INDIGO.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDIGO.G25,
MT5_NSE,INDUSINDBK,,INDUSINDBK.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDUSINDBK.F25,
MT5_NSE,INDUSINDBK,,INDUSINDBK.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDUSINDBK.G25,
MT5_NSE,INDUSTOWER,,INDUSTOWER.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INDUSTOWER.F25,
MT5_NSE,INDUSTOWER,,INDUSTOWER.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INDUSTOWER.G25,
MT5_NSE,INFRATEL,,INFRATEL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INFRATEL.F25,
MT5_NSE,INFRATEL,,INFRATEL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INFRATEL.G25,
MT5_NSE,INFY,,INFY.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INFY.F25,
MT5_NSE,INFY,,INFY.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INFY.G25,
MT5_NSE,INTELLECT,,INTELLECT.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,INTELLECT.F25,
MT5_NSE,INTELLECT,,INTELLECT.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,INTELLECT.G25,
MT5_NSE,IOC,,IOC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IOC.F25,
MT5_NSE,IOC,,IOC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IOC.G25,
MT5_NSE,IPCALAB,,IPCALAB.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IPCALAB.F25,
MT5_NSE,IPCALAB,,IPCALAB.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IPCALAB.G25,
MT5_NSE,IRCTC,,IRCTC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,IRCTC.F25,
MT5_NSE,IRCTC,,IRCTC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,IRCTC.G25,
MT5_NSE,ITC,,ITC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,ITC.F25,
MT5_NSE,ITC,,ITC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,ITC.G25,
MT5_NSE,JINDALSTEL,,JINDALSTEL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,JINDALSTEL.F25,
MT5_NSE,JINDALSTEL,,JINDALSTEL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,JINDALSTEL.G25,
MT5_NSE,JKCEMENT,,JKCEMENT.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,JKCEMENT.F25,
MT5_NSE,JKCEMENT,,JKCEMENT.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,JKCEMENT.G25,
MT5_NSE,JSWSTEEL,,JSWSTEEL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,JSWSTEEL.F25,
MT5_NSE,JSWSTEEL,,JSWSTEEL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,JSWSTEEL.G25,
MT5_NSE,JUBLFOOD,,JUBLFOOD.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,JUBLFOOD.F25,
MT5_NSE,JUBLFOOD,,JUBLFOOD.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,JUBLFOOD.G25,
MT5_NSE,KOTAKBANK,,KOTAKBANK.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,KOTAKBANK.F25,
MT5_NSE,KOTAKBANK,,KOTAKBANK.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,KOTAKBANK.G25,
MT5_NSE,L&NTFH,,L&NTFH.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,L&NTFH.F25,
MT5_NSE,L&TFH,,L&TFH.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,L&TFH.F25,
MT5_NSE,L&TFH,,L&TFH.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,L&TFH.G25,
MT5_NSE,LALPATHLAB,,LALPATHLAB.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LALPATHLAB.F25,
MT5_NSE,LALPATHLAB,,LALPATHLAB.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LALPATHLAB.G25,
MT5_NSE,LAURUSLABS,,LAURUSLABS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LAURUSLABS.F25,
MT5_NSE,LAURUSLABS,,LAURUSLABS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LAURUSLABS.G25,
MT5_NSE,LICHSGFIN,,LICHSGFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LICHSGFIN.F25,
MT5_NSE,LICHSGFIN,,LICHSGFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LICHSGFIN.G25,
MT5_NSE,LNTFH,,LNTFH.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LNTFH.F25,
MT5_NSE,LNTFH,,LNTFH.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LNTFH.G25,
MT5_NSE,LT,,LT.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LT.F25,
MT5_NSE,LT,,LT.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LT.G25,
MT5_NSE,LTF,,LTF.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LTF.F25,
MT5_NSE,LTFH,,LTFH.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LTFH.F25,
MT5_NSE,LTFH,,LTFH.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LTFH.G25,
MT5_NSE,LTI,,LTI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LTI.F25,
MT5_NSE,LTI,,LTI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LTI.G25,
MT5_NSE,LTIM,,LTIM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LTIM.F25,
MT5_NSE,LTIM,,LTIM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LTIM.G25,
MT5_NSE,LTTS,,LTTS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LTTS.F25,
MT5_NSE,LTTS,,LTTS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LTTS.G25,
MT5_NSE,LUPIN,,LUPIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,LUPIN.F25,
MT5_NSE,LUPIN,,LUPIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,LUPIN.G25,
MT5_NSE,M&M,,M&M.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,M&M.F25,
MT5_NSE,M&M,,M&M.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,M&M.G25,
MT5_NSE,M&MFIN,,M&MFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,M&MFIN.F25,
MT5_NSE,M&MFIN,,M&MFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,M&MFIN.G25,
MT5_NSE,M-M,,M-M.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,M-M.G25,
MT5_NSE,M-MFIN,,M-MFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,M-MFIN.G25,
MT5_NSE,MAM-INDIA,,MAM-INDIA.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MAM-INDIA.F25,
MT5_NSE,MAM-INDIA,,MAM-INDIA.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MAM-INDIA.G25,
MT5_NSE,MANAPPURAM,,MANAPPURAM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MANAPPURAM.F25,
MT5_NSE,MANAPPURAM,,MANAPPURAM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MANAPPURAM.G25,
MT5_NSE,MARICO,,MARICO.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MARICO.F25,
MT5_NSE,MARICO,,MARICO.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MARICO.G25,
MT5_NSE,MARUTI,,MARUTI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MARUTI.F25,
MT5_NSE,MARUTI,,MARUTI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MARUTI.G25,
MT5_NSE,MCDOWELL,,MCDOWELL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MCDOWELL.F25,
MT5_NSE,MCDOWELL,,MCDOWELL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MCDOWELL.G25,
MT5_NSE,MCDOWELL-N,,MCDOWELL-N.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MCDOWELL-N.F25,
MT5_NSE,MCDOWELL-N,,MCDOWELL-N.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MCDOWELL-N.G25,
MT5_NSE,MCX,,MCX.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MCX.F25,
MT5_NSE,MCX,,MCX.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MCX.G25,
MT5_NSE,METROPOLIS,,METROPOLIS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,METROPOLIS.F25,
MT5_NSE,METROPOLIS,,METROPOLIS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,METROPOLIS.G25,
MT5_NSE,MFSL,,MFSL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MFSL.F25,
MT5_NSE,MFSL,,MFSL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MFSL.G25,
MT5_NSE,MGL,,MGL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MGL.F25,
MT5_NSE,MGL,,MGL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MGL.G25,
MT5_NSE,MIDCPNIFTY,,MIDCPNIFTY.F25,Future,NSE Future,20250127,,XX,0,1,1,1,1,INR,INR,,MIDCPNIFTY.F25,
MT5_NSE,MIDCPNIFTY,,MIDCPNIFTY.G25,Future,NSE Future,20250224,,XX,0,1,1,1,1,INR,INR,,MIDCPNIFTY.G25,
MT5_NSE,MINDTREE,,MINDTREE.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MINDTREE.F25,
MT5_NSE,MINDTREE,,MINDTREE.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MINDTREE.G25,
MT5_NSE,MM,,MM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MM.F25,
MT5_NSE,MM,,MM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MM.G25,
MT5_NSE,MMFIN,,MMFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MMFIN.F25,
MT5_NSE,MMFIN,,MMFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MMFIN.G25,
MT5_NSE,MOTHERSON,,MOTHERSON.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MOTHERSON.F25,
MT5_NSE,MOTHERSON,,MOTHERSON.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MOTHERSON.G25,
MT5_NSE,MOTHERSUMI,,MOTHERSUMI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MOTHERSUMI.F25,
MT5_NSE,MOTHERSUMI,,MOTHERSUMI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MOTHERSUMI.G25,
MT5_NSE,MPHASIS,,MPHASIS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MPHASIS.F25,
MT5_NSE,MPHASIS,,MPHASIS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MPHASIS.G25,
MT5_NSE,MRF,,MRF.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MRF.F25,
MT5_NSE,MRF,,MRF.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MRF.G25,
MT5_NSE,MUTHOOTFIN,,MUTHOOTFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,MUTHOOTFIN.F25,
MT5_NSE,MUTHOOTFIN,,MUTHOOTFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,MUTHOOTFIN.G25,
MT5_NSE,NAM-INDIA,,NAM-INDIA.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NAM-INDIA.F25,
MT5_NSE,NAM-INDIA,,NAM-INDIA.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NAM-INDIA.G25,
MT5_NSE,NAMINDIA,,NAMINDIA.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NAMINDIA.F25,
MT5_NSE,NAMINDIA,,NAMINDIA.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NAMINDIA.G25,
MT5_NSE,NATIONALUM,,NATIONALUM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NATIONALUM.F25,
MT5_NSE,NATIONALUM,,NATIONALUM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NATIONALUM.G25,
MT5_NSE,NAUKRI,,NAUKRI.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NAUKRI.F25,
MT5_NSE,NAUKRI,,NAUKRI.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NAUKRI.G25,
MT5_NSE,NAVINFLUOR,,NAVINFLUOR.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NAVINFLUOR.F25,
MT5_NSE,NAVINFLUOR,,NAVINFLUOR.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NAVINFLUOR.G25,
MT5_NSE,NBCC,,NBCC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NBCC.F25,
MT5_NSE,NBCC,,NBCC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NBCC.G25,
MT5_NSE,NESTLEIND,,NESTLEIND.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NESTLEIND.F25,
MT5_NSE,NESTLEIND,,NESTLEIND.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NESTLEIND.G25,
MT5_NSE,NIFTY,,NIFTY.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NIFTY.F25,
MT5_NSE,NIFTY,,NIFTY.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NIFTY.G25,
MT5_NSE,NMDC,,NMDC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NMDC.F25,
MT5_NSE,NMDC,,NMDC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NMDC.G25,
MT5_NSE,NTPC,,NTPC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,NTPC.F25,
MT5_NSE,NTPC,,NTPC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,NTPC.G25,
MT5_NSE,OBEROIRLTY,,OBEROIRLTY.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,OBEROIRLTY.F25,
MT5_NSE,OBEROIRLTY,,OBEROIRLTY.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,OBEROIRLTY.G25,
MT5_NSE,OFSS,,OFSS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,OFSS.F25,
MT5_NSE,OFSS,,OFSS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,OFSS.G25,
MT5_NSE,ONGC,,ONGC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,ONGC.F25,
MT5_NSE,ONGC,,ONGC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,ONGC.G25,
MT5_NSE,PAGEIND,,PAGEIND.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PAGEIND.F25,
MT5_NSE,PAGEIND,,PAGEIND.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PAGEIND.G25,
MT5_NSE,PEL,,PEL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PEL.F25,
MT5_NSE,PEL,,PEL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PEL.G25,
MT5_NSE,PERSISTENT,,PERSISTENT.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PERSISTENT.F25,
MT5_NSE,PERSISTENT,,PERSISTENT.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PERSISTENT.G25,
MT5_NSE,PETRONET,,PETRONET.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PETRONET.F25,
MT5_NSE,PETRONET,,PETRONET.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PETRONET.G25,
MT5_NSE,PFC,,PFC.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PFC.F25,
MT5_NSE,PFC,,PFC.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PFC.G25,
MT5_NSE,PFIZER,,PFIZER.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PFIZER.F25,
MT5_NSE,PFIZER,,PFIZER.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PFIZER.G25,
MT5_NSE,PIDILITIND,,PIDILITIND.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PIDILITIND.F25,
MT5_NSE,PIDILITIND,,PIDILITIND.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PIDILITIND.G25,
MT5_NSE,PIIND,,PIIND.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PIIND.F25,
MT5_NSE,PIIND,,PIIND.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PIIND.G25,
MT5_NSE,PNB,,PNB.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PNB.F25,
MT5_NSE,PNB,,PNB.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PNB.G25,
MT5_NSE,POLYCAB,,POLYCAB.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,POLYCAB.F25,
MT5_NSE,POLYCAB,,POLYCAB.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,POLYCAB.G25,
MT5_NSE,POWERGRID,,POWERGRID.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,POWERGRID.F25,
MT5_NSE,POWERGRID,,POWERGRID.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,POWERGRID.G25,
MT5_NSE,PVR,,PVR.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PVR.F25,
MT5_NSE,PVR,,PVR.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PVR.G25,
MT5_NSE,PVRINOX,,PVRINOX.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,PVRINOX.F25,
MT5_NSE,PVRINOX,,PVRINOX.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,PVRINOX.G25,
MT5_NSE,RAIN,,RAIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,RAIN.F25,
MT5_NSE,RAIN,,RAIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,RAIN.G25,
MT5_NSE,RAMCOCEM,,RAMCOCEM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,RAMCOCEM.F25,
MT5_NSE,RAMCOCEM,,RAMCOCEM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,RAMCOCEM.G25,
MT5_NSE,RBLBANK,,RBLBANK.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,RBLBANK.F25,
MT5_NSE,RBLBANK,,RBLBANK.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,RBLBANK.G25,
MT5_NSE,RECLTD,,RECLTD.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,RECLTD.F25,
MT5_NSE,RECLTD,,RECLTD.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,RECLTD.G25,
MT5_NSE,RELIANCE,,RELIANCE.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,RELIANCE.F25,
MT5_NSE,RELIANCE,,RELIANCE.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,RELIANCE.G25,
MT5_NSE,SAIL,,SAIL.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SAIL.F25,
MT5_NSE,SAIL,,SAIL.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SAIL.G25,
MT5_NSE,SBICARD,,SBICARD.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SBICARD.F25,
MT5_NSE,SBICARD,,SBICARD.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SBICARD.G25,
MT5_NSE,SBILIFE,,SBILIFE.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SBILIFE.F25,
MT5_NSE,SBILIFE,,SBILIFE.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SBILIFE.G25,
MT5_NSE,SBIN,,SBIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SBIN.F25,
MT5_NSE,SBIN,,SBIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SBIN.G25,
MT5_NSE,SHREECEM,,SHREECEM.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SHREECEM.F25,
MT5_NSE,SHREECEM,,SHREECEM.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SHREECEM.G25,
MT5_NSE,SHRIRAMFIN,,SHRIRAMFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SHRIRAMFIN.F25,
MT5_NSE,SHRIRAMFIN,,SHRIRAMFIN.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SHRIRAMFIN.G25,
MT5_NSE,SIEMENS,,SIEMENS.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SIEMENS.F25,
MT5_NSE,SIEMENS,,SIEMENS.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SIEMENS.G25,
MT5_NSE,SRF,,SRF.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SRF.F25,
MT5_NSE,SRF,,SRF.G25,Future,NSE Future,20250227,,XX,0,1,1,1,1,INR,INR,,SRF.G25,
MT5_NSE,SRTRANSFIN,,SRTRANSFIN.F25,Future,NSE Future,20250130,,XX,0,1,1,1,1,INR,INR,,SRTRANSFIN.F25,
